Year,Month,Day,MaxTemp
50029,1991,12,22,19
50030,1991,12,23,22.1
50031,1991,12,24,23.7
50032,1991,12,25,29.5
50033,1991,12,26,35.6
50034,1991,12,27,27.5
50035,1991,12,28,20.5
50036,1991,12,29,25.5
50037,1991,12,30,23.5
50038,1991,12,31,23.4
50039,1992,1,1,21
50040,1992,1,2,20
50041,1992,1,3,20.5
50042,1992,1,4,19.6
50043,1992,1,5,19.5
50044,1992,1,6,18.1
50045,1992,1,7,19.2
50046,1992,1,8,17.6
50047,1992,1,9,20.6
50048,1992,1,10,21.7
50049,1992,1,11,20
50050,1992,1,12,20.6
50051,1992,1,13,28.9
50052,1992,1,14,21.4
50053,1992,1,15,23.5
50054,1992,1,16,19.3
50055,1992,1,17,19.6
50056,1992,1,18,22
50057,1992,1,19,34.7
50058,1992,1,20,39.4
50059,1992,1,21,24.5
50060,1992,1,22,31.7
50061,1992,1,23,19.9
50062,1992,1,24,19
50063,1992,1,25,22.3
50064,1992,1,26,21.1
50065,1992,1,27,27.6
50066,1992,1,28,19.2
50067,1992,1,29,20.4
50068,1992,1,30,21.2
50069,1992,1,31,21
50070,1992,2,1,21
50071,1992,2,2,25.1
50072,1992,2,3,24
50073,1992,2,4,25
50074,1992,2,5,34.1
50075,1992,2,6,19.5
50076,1992,2,7,20.1
50077,1992,2,8,27.6
50078,1992,2,9,26
50079,1992,2,10,23.5
50080,1992,2,11,24.8
50081,1992,2,12,22.9
50082,1992,2,13,17.6
50083,1992,2,14,23.8
50084,1992,2,15,25
50085,1992,2,16,32.1
50086,1992,2,17,34.5
50087,1992,2,18,23.4
50088,1992,2,19,20.8
50089,1992,2,20,23
50090,1992,2,21,27
50091,1992,2,22,26.6
50092,1992,2,23,21.7
50093,1992,2,24,19.1
50094,1992,2,25,19.5
50095,1992,2,26,21.4
50096,1992,2,27,23
50097,1992,2,28,32.3
50098,1992,2,29,30.3
50099,1992,3,1,26.1
50100,1992,3,2,31.4
50101,1992,3,3,24.8
50102,1992,3,4,29.9
50103,1992,3,5,24.6
50104,1992,3,6,23
50105,1992,3,7,22
50106,1992,3,8,22.3
50107,1992,3,9,26.9
50108,1992,3,10,35.2
50109,1992,3,11,33.8
50110,1992,3,12,26.6
50111,1992,3,13,32.9
50112,1992,3,14,21.4
50113,1992,3,15,20.2
50114,1992,3,16,17.9
50115,1992,3,17,18
50116,1992,3,18,20.7
50117,1992,3,19,22.6
50118,1992,3,20,20.5
50119,1992,3,21,18.8
50120,1992,3,22,24.6
50121,1992,3,23,29.5
50122,1992,3,24,22.3
50123,1992,3,25,32.3
50124,1992,3,26,30.4
50125,1992,3,27,16.9
50126,1992,3,28,20.3
50127,1992,3,29,20.3
50128,1992,3,30,20.2
50129,1992,3,31,27.4
50130,1992,4,1,20.1
50131,1992,4,2,28.6
50132,1992,4,3,30.6
50133,1992,4,4,30.3
50134,1992,4,5,26.2
50135,1992,4,6,21.2
50136,1992,4,7,17.1
50137,1992,4,8,16.5
50138,1992,4,9,18.3
50139,1992,4,10,19.7
50140,1992,4,11,23.2
50141,1992,4,12,26.8
50142,1992,4,13,27
50143,1992,4,14,28
50144,1992,4,15,23.5
50145,1992,4,16,18.4
50146,1992,4,17,19.3
50147,1992,4,18,22.7
50148,1992,4,19,24.8
50149,1992,4,20,21.8
50150,1992,4,21,16.4
50151,1992,4,22,15.9
50152,1992,4,23,16.2
50153,1992,4,24,18.3
50154,1992,4,25,18.9
50155,1992,4,26,17.5
50156,1992,4,27,21.5
50157,1992,4,28,19.4
50158,1992,4,29,18.8
50159,1992,4,30,16.4
50160,1992,5,1,18.2
50161,1992,5,2,18.7
50162,1992,5,3,19.7
50163,1992,5,4,23.6
50164,1992,5,5,23.6
50165,1992,5,6,23.9
50166,1992,5,7,24.3
50167,1992,5,8,20
50168,1992,5,9,17.8
50169,1992,5,10,17.1
50170,1992,5,11,19
50171,1992,5,12,20
50172,1992,5,13,17.7
50173,1992,5,14,16.1
50174,1992,5,15,14.9
50175,1992,5,16,14.5
50176,1992,5,17,17.8
50177,1992,5,18,17.5
50178,1992,5,19,14
50179,1992,5,20,13.6
50180,1992,5,21,12.9
50181,1992,5,22,14.4
50182,1992,5,23,14.1
50183,1992,5,24,15.2
50184,1992,5,25,14
50185,1992,5,26,13.9
50186,1992,5,27,16.2
50187,1992,5,28,15.4
50188,1992,5,29,16.4
50189,1992,5,30,17.4
50190,1992,5,31,16.9
50191,1992,6,1,17.4
50192,1992,6,2,16.3
50193,1992,6,3,14.5
50194,1992,6,4,16.8
50195,1992,6,5,17.3
50196,1992,6,6,15.8
50197,1992,6,7,13
50198,1992,6,8,13.1
50199,1992,6,9,13.2
50200,1992,6,10,11
50201,1992,6,11,14.8
50202,1992,6,12,14.1
50203,1992,6,13,11.9
50204,1992,6,14,11.5
50205,1992,6,15,11.6
50206,1992,6,16,12.6
50207,1992,6,17,15.1
50208,1992,6,18,14.2
50209,1992,6,19,15.8
50210,1992,6,20,15.3
50211,1992,6,21,13.5
50212,1992,6,22,12
50213,1992,6,23,13.5
50214,1992,6,24,14.2
50215,1992,6,25,14.9
50216,1992,6,26,14.9
50217,1992,6,27,17.3
50218,1992,6,28,15.3
50219,1992,6,29,16.2
50220,1992,6,30,17.7
50221,1992,7,1,15.9
50222,1992,7,2,16.1
50223,1992,7,3,18.4
50224,1992,7,4,15
50225,1992,7,5,13.8
50226,1992,7,6,13.6
50227,1992,7,7,14.9
50228,1992,7,8,12.4
50229,1992,7,9,13.4
50230,1992,7,10,15
50231,1992,7,11,11.1
50232,1992,7,12,14.1
50233,1992,7,13,14
50234,1992,7,14,13.9
50235,1992,7,15,16.2
50236,1992,7,16,16.5
50237,1992,7,17,16.9
50238,1992,7,18,15.7
50239,1992,7,19,13.3
50240,1992,7,20,13.1
50241,1992,7,21,10.9
50242,1992,7,22,15.4
50243,1992,7,23,15.5
50244,1992,7,24,14.5
50245,1992,7,25,14.1
50246,1992,7,26,12.8
50247,1992,7,27,13
50248,1992,7,28,16.4
50249,1992,7,29,16
50250,1992,7,30,15
50251,1992,7,31,11.8
50252,1992,8,1,14.9
50253,1992,8,2,13.1
50254,1992,8,3,12.3
50255,1992,8,4,15.5
50256,1992,8,5,17.3
50257,1992,8,6,16.8
50258,1992,8,7,16.3
50259,1992,8,8,14.5
50260,1992,8,9,13.8
50261,1992,8,10,11.7
50262,1992,8,11,16.6
50263,1992,8,12,11.3
50264,1992,8,13,14.4
50265,1992,8,14,16.2
50266,1992,8,15,16.2
50267,1992,8,16,17.6
50268,1992,8,17,13.9
50269,1992,8,18,15.3
50270,1992,8,19,12.8
50271,1992,8,20,14.4
50272,1992,8,21,14.1
50273,1992,8,22,16.1
50274,1992,8,23,11.3
50275,1992,8,24,12.8
50276,1992,8,25,13
50277,1992,8,26,14.1
50278,1992,8,27,14.8
50279,1992,8,28,14.9
50280,1992,8,29,13.9
50281,1992,8,30,13
50282,1992,8,31,16.9
50283,1992,9,1,15.8
50284,1992,9,2,15.3
50285,1992,9,3,15.3
50286,1992,9,4,14.8
50287,1992,9,5,15.9
50288,1992,9,6,17.9
50289,1992,9,7,10.6
50290,1992,9,8,13.9
50291,1992,9,9,14.9
50292,1992,9,10,17.6
50293,1992,9,11,13.4
50294,1992,9,12,12.5
50295,1992,9,13,13.1
50296,1992,9,14,15.7
50297,1992,9,15,14.1
50298,1992,9,16,15.4
50299,1992,9,17,15.3
50300,1992,9,18,13
50301,1992,9,19,13.5
50302,1992,9,20,16.1
50303,1992,9,21,14.5
50304,1992,9,22,16.6
50305,1992,9,23,16.5
50306,1992,9,24,15.1
50307,1992,9,25,11.9
50308,1992,9,26,15.1
50309,1992,9,27,19.1
50310,1992,9,28,17.9
50311,1992,9,29,13.9
50312,1992,9,30,15.8
50313,1992,10,1,15.5
50314,1992,10,2,16.6
50315,1992,10,3,22.6
50316,1992,10,4,15.9
50317,1992,10,5,16.3
50318,1992,10,6,18.6
50319,1992,10,7,16.1
50320,1992,10,8,16.8
50321,1992,10,9,14.8
50322,1992,10,10,17.3
50323,1992,10,11,15.7
50324,1992,10,12,16.9
50325,1992,10,13,25
50326,1992,10,14,27.8
50327,1992,10,15,28.6
50328,1992,10,16,16.9
50329,1992,10,17,17.8
50330,1992,10,18,16.2
50331,1992,10,19,16.6
50332,1992,10,20,13.8
50333,1992,10,21,15.6
50334,1992,10,22,18.3
50335,1992,10,23,22.8
50336,1992,10,24,27.7
50337,1992,10,25,16.7
50338,1992,10,26,17.8
50339,1992,10,27,24.7
50340,1992,10,28,29.3
50341,1992,10,29,29.8
50342,1992,10,30,21.6
50343,1992,10,31,19.1
50344,1992,11,1,15.2
50345,1992,11,2,16.5
50346,1992,11,3,17.1
50347,1992,11,4,16
50348,1992,11,5,17.3
50349,1992,11,6,16.9
50350,1992,11,7,24.1
50351,1992,11,8,26.5
50352,1992,11,9,20.1
50353,1992,11,10,14.9
50354,1992,11,11,15.8
50355,1992,11,12,17.7
50356,1992,11,13,19.2
50357,1992,11,14,22.9
50358,1992,11,15,26
50359,1992,11,16,26.8
50360,1992,11,17,29.4
50361,1992,11,18,26.5
50362,1992,11,19,28.1
50363,1992,11,20,29.7
50364,1992,11,21,23.5
50365,1992,11,22,22.6
50366,1992,11,23,23.5
50367,1992,11,24,22.3
50368,1992,11,25,16.2
50369,1992,11,26,17.6
50370,1992,11,27,19
50371,1992,11,28,16.8
50372,1992,11,29,17.7
50373,1992,11,30,21
50374,1992,12,1,23.6
50375,1992,12,2,26.7
50376,1992,12,3,26.6
50377,1992,12,4,25.6
50378,1992,12,5,24.6
50379,1992,12,6,23.2
50380,1992,12,7,21.2
50381,1992,12,8,22.1
50382,1992,12,9,23.5
50383,1992,12,10,31.2
50384,1992,12,11,32.2
50385,1992,12,12,30.1
50386,1992,12,13,25.5
50387,1992,12,14,18.7
50388,1992,12,15,19
50389,1992,12,16,24
50390,1992,12,17,25.8
50391,1992,12,18,28.9
50392,1992,12,19,25.2
50393,1992,12,20,25.3
50394,1992,12,21,23
50395,1992,12,22,21
50396,1992,12,23,24.2
50397,1992,12,24,26.3
50398,1992,12,25,21.5
50399,1992,12,26,21.6
50400,1992,12,27,24.4
50401,1992,12,28,21.5
50402,1992,12,29,23.7
50403,1992,12,30,22.4
50404,1992,12,31,30.5
50405,1993,1,1,32
50406,1993,1,2,37.2
50407,1993,1,3,23.3
50408,1993,1,4,19.8
50409,1993,1,5,19
50410,1993,1,6,18.5
50411,1993,1,7,18.1
50412,1993,1,8,22.9
50413,1993,1,9,26.1
50414,1993,1,10,21.3
50415,1993,1,11,22.8
50416,1993,1,12,21.6
50417,1993,1,13,29.9
50418,1993,1,14,37.6
50419,1993,1,15,39.9
50420,1993,1,16,34.7
50421,1993,1,17,31.8
50422,1993,1,18,22.4
50423,1993,1,19,28.1
50424,1993,1,20,35.8
50425,1993,1,21,19.9
50426,1993,1,22,29.4
50427,1993,1,23,31.4
50428,1993,1,24,28.1
50429,1993,1,25,23
50430,1993,1,26,28.8
50431,1993,1,27,29.5
50432,1993,1,28,25.1
50433,1993,1,29,26.9
50434,1993,1,30,25.2
50435,1993,1,31,35.6
50436,1993,2,1,37.8
50437,1993,2,2,37.8
50438,1993,2,3,41.3
50439,1993,2,4,25.3
50440,1993,2,5,21.5
50441,1993,2,6,33
50442,1993,2,7,36.3
50443,1993,2,8,18.5
50444,1993,2,9,19.6
50445,1993,2,10,26.3
50446,1993,2,11,32.7
50447,1993,2,12,21.5
50448,1993,2,13,23.8
50449,1993,2,14,32
50450,1993,2,15,28.3
50451,1993,2,16,23.2
50452,1993,2,17,25.6
50453,1993,2,18,31.2
50454,1993,2,19,34.6
50455,1993,2,20,20.5
50456,1993,2,21,17.3
50457,1993,2,22,18.4
50458,1993,2,23,20.6
50459,1993,2,24,23.1
50460,1993,2,25,30.3
50461,1993,2,26,24.8
50462,1993,2,27,23.2
50463,1993,2,28,19.2
50464,1993,3,1,21.9
50465,1993,3,2,19.5
50466,1993,3,3,19.9
50467,1993,3,4,21.6
50468,1993,3,5,19.4
50469,1993,3,6,22.9
50470,1993,3,7,23.6
50471,1993,3,8,20.5
50472,1993,3,9,21.2
50473,1993,3,10,20.5
50474,1993,3,11,18
50475,1993,3,12,23.8
50476,1993,3,13,29.7
50477,1993,3,14,29.6
50478,1993,3,15,30.4
50479,1993,3,16,19.5
50480,1993,3,17,26.5
50481,1993,3,18,26.7
50482,1993,3,19,29.7
50483,1993,3,20,27.3
50484,1993,3,21,28.6
50485,1993,3,22,28.3
50486,1993,3,23,22.5
50487,1993,3,24,20.7
50488,1993,3,25,23
50489,1993,3,26,25.9
50490,1993,3,27,22.2
50491,1993,3,28,21.2
50492,1993,3,29,19.3
50493,1993,3,30,19.2
50494,1993,3,31,24.4
50495,1993,4,1,22.3
50496,1993,4,2,18.4
50497,1993,4,3,21.1
50498,1993,4,4,26.6
50499,1993,4,5,29.3
50500,1993,4,6,19.4
50501,1993,4,7,21.8
50502,1993,4,8,19.1
50503,1993,4,9,19.5
50504,1993,4,10,24.8
50505,1993,4,11,27.8
50506,1993,4,12,27.7
50507,1993,4,13,25.8
50508,1993,4,14,19
50509,1993,4,15,18.1
50510,1993,4,16,19.4
50511,1993,4,17,26.7
50512,1993,4,18,27.5
50513,1993,4,19,28.2
50514,1993,4,20,23.2
50515,1993,4,21,29.3
50516,1993,4,22,29.1
50517,1993,4,23,28.2
50518,1993,4,24,19.1
50519,1993,4,25,18.8
50520,1993,4,26,22.4
50521,1993,4,27,18.4
50522,1993,4,28,17
50523,1993,4,29,20.2
50524,1993,4,30,25
50525,1993,5,1,25.8
50526,1993,5,2,24.1
50527,1993,5,3,22.1
50528,1993,5,4,16.1
50529,1993,5,5,15.3
50530,1993,5,6,21
50531,1993,5,7,17.1
50532,1993,5,8,16.4
50533,1993,5,9,18
50534,1993,5,10,19.7
50535,1993,5,11,16.4
50536,1993,5,12,17.5
50537,1993,5,13,18.6
50538,1993,5,14,16.5
50539,1993,5,15,14.1
50540,1993,5,16,13.6
50541,1993,5,17,15.8
50542,1993,5,18,16.4
50543,1993,5,19,20.8
50544,1993,5,20,21.8
50545,1993,5,21,17.1
50546,1993,5,22,14.7
50547,1993,5,23,15.4
50548,1993,5,24,16.5
50549,1993,5,25,15.9
50550,1993,5,26,16.2
50551,1993,5,27,15.4
50552,1993,5,28,18.8
50553,1993,5,29,19.8
50554,1993,5,30,19.2
50555,1993,5,31,14.1
50556,1993,6,1,12.9
50557,1993,6,2,14.5
50558,1993,6,3,15.3
50559,1993,6,4,13.7
50560,1993,6,5,13.7
50561,1993,6,6,13.7
50562,1993,6,7,15
50563,1993,6,8,16.1
50564,1993,6,9,14.4
50565,1993,6,10,13.3
50566,1993,6,11,13.6
50567,1993,6,12,9.8
50568,1993,6,13,12.5
50569,1993,6,14,14
50570,1993,6,15,12.3
50571,1993,6,16,13.9
50572,1993,6,17,13.5
50573,1993,6,18,16.7
50574,1993,6,19,15.5
50575,1993,6,20,16.2
50576,1993,6,21,16.7
50577,1993,6,22,15.4
50578,1993,6,23,12.1
50579,1993,6,24,12.6
50580,1993,6,25,12.9
50581,1993,6,26,12.6
50582,1993,6,27,12.6
50583,1993,6,28,15.1
50584,1993,6,29,14.8
50585,1993,6,30,16.1
50586,1993,7,1,15.5
50587,1993,7,2,17.2
50588,1993,7,3,18.1
50589,1993,7,4,14.4
50590,1993,7,5,10.4
50591,1993,7,6,12.8
50592,1993,7,7,13
50593,1993,7,8,14
50594,1993,7,9,12.1
50595,1993,7,10,14.4
50596,1993,7,11,15.1
50597,1993,7,12,13
50598,1993,7,13,14.6
50599,1993,7,14,18.3
50600,1993,7,15,14.8
50601,1993,7,16,14.4
50602,1993,7,17,15.6
50603,1993,7,18,14.8
50604,1993,7,19,12.8
50605,1993,7,20,13.7
50606,1993,7,21,15.1
50607,1993,7,22,15.2
50608,1993,7,23,13.7
50609,1993,7,24,15.5
50610,1993,7,25,15.1
50611,1993,7,26,15.3
50612,1993,7,27,15.9
50613,1993,7,28,17
50614,1993,7,29,18.2
50615,1993,7,30,15.9
50616,1993,7,31,16
50617,1993,8,1,16
50618,1993,8,2,13.8
50619,1993,8,3,12.8
50620,1993,8,4,13.7
50621,1993,8,5,14.7
50622,1993,8,6,16.2
50623,1993,8,7,14.5
50624,1993,8,8,16.8
50625,1993,8,9,19
50626,1993,8,10,13
50627,1993,8,11,17
50628,1993,8,12,18.1
50629,1993,8,13,15.3
50630,1993,8,14,16
50631,1993,8,15,17.8
50632,1993,8,16,14.7
50633,1993,8,17,14.2
50634,1993,8,18,15.2
50635,1993,8,19,17.1
50636,1993,8,20,18.3
50637,1993,8,21,18.6
50638,1993,8,22,18.1
50639,1993,8,23,22.2
50640,1993,8,24,21.7
50641,1993,8,25,21.9
50642,1993,8,26,21.2
50643,1993,8,27,19.7
50644,1993,8,28,19
50645,1993,8,29,21.7
50646,1993,8,30,20.4
50647,1993,8,31,20
50648,1993,9,1,18.9
50649,1993,9,2,15.3
50650,1993,9,3,13.6
50651,1993,9,4,17.3
50652,1993,9,5,18.2
50653,1993,9,6,20.8
50654,1993,9,7,19.8
50655,1993,9,8,15.6
50656,1993,9,9,15.3
50657,1993,9,10,14
50658,1993,9,11,16.5
50659,1993,9,12,12.3
50660,1993,9,13,17.1
50661,1993,9,14,13.6
50662,1993,9,15,12.4
50663,1993,9,16,15.5
50664,1993,9,17,15.8
50665,1993,9,18,20.7
50666,1993,9,19,15.9
50667,1993,9,20,14.8
50668,1993,9,21,15.7
50669,1993,9,22,15.5
50670,1993,9,23,16.2
50671,1993,9,24,18.6
50672,1993,9,25,17.4
50673,1993,9,26,16.1
50674,1993,9,27,23
50675,1993,9,28,25.6
50676,1993,9,29,23.4
50677,1993,9,30,25
50678,1993,10,1,21.9
50679,1993,10,2,17.9
50680,1993,10,3,18.3
50681,1993,10,4,15
50682,1993,10,5,19.2
50683,1993,10,6,19.7
50684,1993,10,7,24.6
50685,1993,10,8,25.5
50686,1993,10,9,20.7
50687,1993,10,10,13.4
50688,1993,10,11,16.3
50689,1993,10,12,15.9
50690,1993,10,13,16.9
50691,1993,10,14,17.5
50692,1993,10,15,18.2
50693,1993,10,16,18.7
50694,1993,10,17,23.2
50695,1993,10,18,19.8
50696,1993,10,19,18.6
50697,1993,10,20,16.5
50698,1993,10,21,16.5
50699,1993,10,22,18.2
50700,1993,10,23,23.8
50701,1993,10,24,23.6
50702,1993,10,25,20.3
50703,1993,10,26,16
50704,1993,10,27,23.4
50705,1993,10,28,24.7
50706,1993,10,29,17.2
50707,1993,10,30,16.8
50708,1993,10,31,23
50709,1993,11,1,20.2
50710,1993,11,2,15.8
50711,1993,11,3,19.1
50712,1993,11,4,14.1
50713,1993,11,5,17.2
50714,1993,11,6,20
50715,1993,11,7,16.1
50716,1993,11,8,16.5
50717,1993,11,9,15.7
50718,1993,11,10,19.7
50719,1993,11,11,26.5
50720,1993,11,12,23.8
50721,1993,11,13,20.7
50722,1993,11,14,19.6
50723,1993,11,15,18.5
50724,1993,11,16,20.8
50725,1993,11,17,32.9
50726,1993,11,18,29.7
50727,1993,11,19,17
50728,1993,11,20,18.2
50729,1993,11,21,22.7
50730,1993,11,22,17
50731,1993,11,23,18
50732,1993,11,24,19.2
50733,1993,11,25,20.3
50734,1993,11,26,31
50735,1993,11,27,22.2
50736,1993,11,28,19.1
50737,1993,11,29,20.9
50738,1993,11,30,30.3
50739,1993,12,1,32.5
50740,1993,12,2,19.9
50741,1993,12,3,25.3
50742,1993,12,4,18.2
50743,1993,12,5,19.4
50744,1993,12,6,25
50745,1993,12,7,21.3
50746,1993,12,8,29.7
50747,1993,12,9,32.6
50748,1993,12,10,32.8
50749,1993,12,11,32.8
50750,1993,12,12,18.8
50751,1993,12,13,24.1
50752,1993,12,14,27.1
50753,1993,12,15,22.7
50754,1993,12,16,18.5
50755,1993,12,17,20.1
50756,1993,12,18,20.5
50757,1993,12,19,23.6
50758,1993,12,20,23.1
50759,1993,12,21,28.1
50760,1993,12,22,25.5
50761,1993,12,23,19.8
50762,1993,12,24,19.7
50763,1993,12,25,27.2
50764,1993,12,26,14.9
50765,1993,12,27,15.6
50766,1993,12,28,16.6
50767,1993,12,29,17.8
50768,1993,12,30,20.2
50769,1993,12,31,21.3
50770,1994,1,1,20.6
50771,1994,1,2,32.6
50772,1994,1,3,21.9
50773,1994,1,4,25.1
50774,1994,1,5,22.1
50775,1994,1,6,23.4
50776,1994,1,7,24.3
50777,1994,1,8,18.6
50778,1994,1,9,19.9
50779,1994,1,10,25.8
50780,1994,1,11,33.5
50781,1994,1,12,37.2
50782,1994,1,13,20.7
50783,1994,1,14,19.4
50784,1994,1,15,23.5
50785,1994,1,16,22.9
50786,1994,1,17,24
50787,1994,1,18,23.8
50788,1994,1,19,23.5
50789,1994,1,20,23.6
50790,1994,1,21,18.6
50791,1994,1,22,20.3
50792,1994,1,23,26.4
50793,1994,1,24,36.2
50794,1994,1,25,38.6
50795,1994,1,26,41
50796,1994,1,27,21
50797,1994,1,28,21.6
50798,1994,1,29,20.1
50799,1994,1,30,22
50800,1994,1,31,24.5
50801,1994,2,1,30.6
50802,1994,2,2,26.6
50803,1994,2,3,31.9
50804,1994,2,4,27.6
50805,1994,2,5,31.3
50806,1994,2,6,26.1
50807,1994,2,7,23.5
50808,1994,2,8,34
50809,1994,2,9,30.2
50810,1994,2,10,24.6
50811,1994,2,11,17.6
50812,1994,2,12,22.8
50813,1994,2,13,30
50814,1994,2,14,28.9
50815,1994,2,15,28.9
50816,1994,2,16,22.2
50817,1994,2,17,19.3
50818,1994,2,18,19.7
50819,1994,2,19,24.3
50820,1994,2,20,28.4
50821,1994,2,21,29.9
50822,1994,2,22,31.9
50823,1994,2,23,25.6
50824,1994,2,24,20.3
50825,1994,2,25,20.2
50826,1994,2,26,28.4
50827,1994,2,27,19
50828,1994,2,28,18.8
50829,1994,3,1,21.4
50830,1994,3,2,21.3
50831,1994,3,3,20.6
50832,1994,3,4,20.6
50833,1994,3,5,21.2
50834,1994,3,6,20.1
50835,1994,3,7,19.9
50836,1994,3,8,22.8
50837,1994,3,9,19.6
50838,1994,3,10,21.5
50839,1994,3,11,17.8
50840,1994,3,12,17.6
50841,1994,3,13,16.8
50842,1994,3,14,17.2
50843,1994,3,15,21.6
50844,1994,3,16,19.1
50845,1994,3,17,17.7
50846,1994,3,18,19.6
50847,1994,3,19,22.7
50848,1994,3,20,26.2
50849,1994,3,21,28.7
50850,1994,3,22,28.1
50851,1994,3,23,27.8
50852,1994,3,24,28.1
50853,1994,3,25,27.9
50854,1994,3,26,28
50855,1994,3,27,26.7
50856,1994,3,28,26.9
50857,1994,3,29,28.1
50858,1994,3,30,29.6
50859,1994,3,31,29.6
50860,1994,4,1,21.6
50861,1994,4,2,19.2
50862,1994,4,3,20.7
50863,1994,4,4,25.3
50864,1994,4,5,29
50865,1994,4,6,23.2
50866,1994,4,7,18.6
50867,1994,4,8,20.1
50868,1994,4,9,24.7
50869,1994,4,10,16.8
50870,1994,4,11,15.3
50871,1994,4,12,17.3
50872,1994,4,13,18.5
50873,1994,4,14,16.9
50874,1994,4,15,20
50875,1994,4,16,25
50876,1994,4,17,21.7
50877,1994,4,18,18
50878,1994,4,19,18.8
50879,1994,4,20,17.1
50880,1994,4,21,17.7
50881,1994,4,22,18.6
50882,1994,4,23,24.1
50883,1994,4,24,24.3
50884,1994,4,25,24.4
50885,1994,4,26,27.9
50886,1994,4,27,26.4
50887,1994,4,28,23.7
50888,1994,4,29,15.3
50889,1994,4,30,19.7
50890,1994,5,1,21.5
50891,1994,5,2,17.5
50892,1994,5,3,15.9
50893,1994,5,4,15.9
50894,1994,5,5,22.1
50895,1994,5,6,22.3
50896,1994,5,7,16
50897,1994,5,8,15.7
50898,1994,5,9,16
50899,1994,5,10,14.1
50900,1994,5,11,13.8
50901,1994,5,12,13.9
50902,1994,5,13,16.9
50903,1994,5,14,15.7
50904,1994,5,15,16.1
50905,1994,5,16,15.8
50906,1994,5,17,17.6
50907,1994,5,18,15.3
50908,1994,5,19,14.1
50909,1994,5,20,13.8
50910,1994,5,21,17.3
50911,1994,5,22,17
50912,1994,5,23,16.9
50913,1994,5,24,21.2
50914,1994,5,25,18.5
50915,1994,5,26,17.1
50916,1994,5,27,17.8
50917,1994,5,28,19.2
50918,1994,5,29,18.6
50919,1994,5,30,20.7
50920,1994,5,31,15.3
50921,1994,6,1,15.7
50922,1994,6,2,19.7
50923,1994,6,3,19.4
50924,1994,6,4,18
50925,1994,6,5,14.4
50926,1994,6,6,14.2
50927,1994,6,7,11.8
50928,1994,6,8,15.6
50929,1994,6,9,14.9
50930,1994,6,10,14
50931,1994,6,11,15.9
50932,1994,6,12,16.3
50933,1994,6,13,13.9
50934,1994,6,14,14.9
50935,1994,6,15,16.2
50936,1994,6,16,17.8
50937,1994,6,17,15.3
50938,1994,6,18,13.7
50939,1994,6,19,13.6
50940,1994,6,20,14
50941,1994,6,21,14
50942,1994,6,22,16.2
50943,1994,6,23,15.9
50944,1994,6,24,15.1
50945,1994,6,25,13.7
50946,1994,6,26,12.3
50947,1994,6,27,13.2
50948,1994,6,28,12
50949,1994,6,29,13.2
50950,1994,6,30,12.6
50951,1994,7,1,13.4
50952,1994,7,2,14.9
50953,1994,7,3,17.3
50954,1994,7,4,18.5
50955,1994,7,5,19.2
50956,1994,7,6,21.4
50957,1994,7,7,21.7
50958,1994,7,8,20.2
50959,1994,7,9,18.5
50960,1994,7,10,18.9
50961,1994,7,11,16.4
50962,1994,7,12,15.6
50963,1994,7,13,15.6
50964,1994,7,14,16.4
50965,1994,7,15,16.8
50966,1994,7,16,12.7
50967,1994,7,17,13.7
50968,1994,7,18,11.4
50969,1994,7,19,12.9
50970,1994,7,20,13.4
50971,1994,7,21,14.4
50972,1994,7,22,12.2
50973,1994,7,23,12.7
50974,1994,7,24,12.9
50975,1994,7,25,14.7
50976,1994,7,26,12.6
50977,1994,7,27,14.5
50978,1994,7,28,16.9
50979,1994,7,29,17.3
50980,1994,7,30,10.8
50981,1994,7,31,11.7
50982,1994,8,1,13.9
50983,1994,8,2,12.8
50984,1994,8,3,12.2
50985,1994,8,4,13
50986,1994,8,5,14.1
50987,1994,8,6,16.2
50988,1994,8,7,11.8
50989,1994,8,8,10.5
50990,1994,8,9,12.7
50991,1994,8,10,13.3
50992,1994,8,11,14.2
50993,1994,8,12,17.2
50994,1994,8,13,12.8
50995,1994,8,14,13.4
50996,1994,8,15,12.6
50997,1994,8,16,14.3
50998,1994,8,17,14.4
50999,1994,8,18,13.9
51000,1994,8,19,13.6
51001,1994,8,20,12.7
51002,1994,8,21,15
51003,1994,8,22,17.1
51004,1994,8,23,14.2
51005,1994,8,24,17.2
51006,1994,8,25,18.6
51007,1994,8,26,21.2
51008,1994,8,27,22.3
51009,1994,8,28,18.8
51010,1994,8,29,15.7
51011,1994,8,30,15.6
51012,1994,8,31,15.9
51013,1994,9,1,23.1
51014,1994,9,2,21
51015,1994,9,3,18.4
51016,1994,9,4,14.3
51017,1994,9,5,13.8
51018,1994,9,6,12.9
51019,1994,9,7,13.2
51020,1994,9,8,13.9
51021,1994,9,9,13.8
51022,1994,9,10,17.4
51023,1994,9,11,22.8
51024,1994,9,12,22.7
51025,1994,9,13,16
51026,1994,9,14,16.5
51027,1994,9,15,18.3
51028,1994,9,16,14.5
51029,1994,9,17,17.1
51030,1994,9,18,13.9
51031,1994,9,19,12.6
51032,1994,9,20,13.3
51033,1994,9,21,13.5
51034,1994,9,22,19.6
51035,1994,9,23,18.5
51036,1994,9,24,14.4
51037,1994,9,25,12.8
51038,1994,9,26,13.8
51039,1994,9,27,12.4
51040,1994,9,28,17.3
51041,1994,9,29,13.6
51042,1994,9,30,14.7
